timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2024-03-14 03:36:31.860277,226,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.865343,177,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.867299,645,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.867750,228,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.870597,229,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.876461,652,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.876620,230,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.877610,178,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.877766,179,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.877834,179,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.877917,181,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.893144,313,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.893168,314,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:31.893170,314,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:32.115630,655,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:32.141855,656,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:32.155058,130,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:32.314208,655,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:34.891632,657,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:34.892045,657,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:34.892194,657,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:34.892344,657,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:34.892494,657,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:34.892653,657,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:34.892864,657,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:35.633463,658,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:37.001199,660,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:37.485151,676,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:38.062162,659,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:38.797668,185,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:38.797917,185,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:38.916171,186,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:38.941150,660,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:38.942320,187,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:38.944580,661,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:38.997004,323,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.049249,215,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.050730,131,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.051266,259,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.061522,206,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.163033,132,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.163410,207,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.202982,260,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.205850,662,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.206015,265,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.371921,297,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.372093,298,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.376476,299,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.480556,300,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.487839,301,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.489099,302,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.489779,661,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.490184,663,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.490395,664,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.632626,665,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.750799,666,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.751323,261,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.751456,245,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.751579,245,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.753338,667,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.754946,668,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.761753,661,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:39.762065,669,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:40.181683,665,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:40.277034,670,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:40.278179,671,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:40.344430,672,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:40.344835,245,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:40.344995,673,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:36:47.490717,677,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:37:09.195156,661,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:37:56.633848,172,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:37:56.635249,197,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:37:56.635871,203,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:38:06.639738,341,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:39:27.553619,674,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:39:27.737274,661,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:39:27.738061,675,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:39:28.737220,660,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:39:28.965181,676,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:39:38.971494,677,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:40:47.141209,660,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:40:47.505172,676,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:40:57.511692,677,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:42:14.710071,384,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:42:14.719331,463,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:42:15.368052,587,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:42:25.401453,588,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:42:25.401934,589,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:42:25.402116,590,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:43:31.710494,384,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:43:31.710844,463,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:43:32.292314,587,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:43:42.310833,588,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:43:42.311476,589,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:43:42.311606,590,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:45:07.645200,660,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:45:07.893161,676,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:45:17.900482,677,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.112316,172,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113612,89,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113622,440,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113632,439,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113642,195,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113652,438,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113662,431,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113672,432,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113682,433,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113692,434,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113702,435,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113712,435,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113722,436,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113732,256,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113742,437,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113752,272,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113762,442,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113772,435,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113782,245,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113792,443,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113802,444,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113812,445,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113822,257,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113832,273,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113842,196,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113852,274,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113862,212,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113872,456,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113882,257,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113892,257,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113902,457,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113912,458,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113922,450,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113932,455,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113942,257,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113952,257,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113962,352,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113972,443,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113982,448,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.113992,257,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114002,449,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114012,257,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114022,257,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114032,454,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114042,257,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114052,353,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114062,257,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114072,353,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114082,266,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114092,446,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114102,435,0.0,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114112,452,0.02536461636017756,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114122,257,0.01195720578980491,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114132,451,0.019820971867007674,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114142,353,0.07228915662650602,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114152,447,0.07028360049321825,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114162,445,0.06805074971164937,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114172,212,0.035333333333333335,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114182,195,0.08456659619450317,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114192,444,0.08539167254763587,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114202,189,0.13261050875729774,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114208,203,0.12774957698815567,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114212,443,0.09738884968242767,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114222,435,0.1112666200139958,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114232,435,0.03868103994927077,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114242,435,0.005747126436781609,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114252,245,0.024543738200125863,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114262,437,0.007672634271099744,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114272,439,0.041916167664670656,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114282,434,0.013950538998097652,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114292,433,0.00632183908045977,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114302,432,0.006896551724137931,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114312,431,0.005747126436781609,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114322,273,0.032724984266834484,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114332,272,0.030303030303030307,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114342,438,0.045871559633027525,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114352,440,0.04758572428271519,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114362,442,0.024730500951173115,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114372,436,0.009195402298850576,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114382,256,0.009439899307740718,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114392,196,0.06272022551092317,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114402,257,0.1263877028181042,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114412,274,0.10052356020942407,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114422,458,0.07117750439367311,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114432,457,0.013296011196641007,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114442,257,0.03730272596843615,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114452,257,0.029598308668076112,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114462,456,0.007057163020465773,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114472,455,0.0027991602519244225,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114482,443,0.024096385542168683,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114492,454,0.039080459770114935,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114502,446,0.03333333333333333,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114512,352,0.06670862177470108,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114522,266,0.0723725613593455,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114532,353,0.08629825889477669,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114542,353,0.07892595606183889,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114552,353,0.0860655737704918,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114562,257,0.0854353132628153,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114572,257,0.14023960535588442,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114582,257,0.0854353132628153,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114592,448,0.07639419404125286,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114602,449,0.012596221133659902,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114612,257,0.03371592539454806,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114622,450,0.02557544757033248,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114632,257,0.029978586723768737,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114642,451,0.027007818052594168,0.0,-0.11,-0.22,-0.11
2024-03-14 03:46:19.114652,257,0.031406138472519635,0.0,-0.11,-0.22,-0.11
